NC_000964.3	2089305	528.157056
NC_000964.3	1075440	475.261049
NC_000964.3	306395	514.935004
NC_000964.3	238258	544.336667
NC_000964.3	208097	611.023889
NC_000964.3	59674	271.319395
NC_000964.3	55241	374.594426
NC_000964.3	15454	333.102604
NC_000964.3	8894	233.393823
NC_000964.3	25456	3172.932203
NC_000964.3	1980	416.772468
NC_000964.3	16270	2451.660941
NC_000964.3	617	750.259786
GCF_000005845.2_ASM584v2_genomic	327359	94.838772
GCF_000005845.2_ASM584v2_genomic	271084	72.281490
GCF_000005845.2_ASM584v2_genomic	226659	80.666573
GCF_000005845.2_ASM584v2_genomic	172203	80.120147
GCF_000005845.2_ASM584v2_genomic	171131	64.219038
GCF_000005845.2_ASM584v2_genomic	150001	85.109586
GCF_000005845.2_ASM584v2_genomic	148070	52.841486
GCF_000005845.2_ASM584v2_genomic	143785	94.555282
GCF_000005845.2_ASM584v2_genomic	132867	63.604320
GCF_000005845.2_ASM584v2_genomic	132556	67.684153
GCF_000005845.2_ASM584v2_genomic	118658	109.966097
GCF_000005845.2_ASM584v2_genomic	116617	77.175123
GCF_000005845.2_ASM584v2_genomic	114646	62.079570
GCF_000005845.2_ASM584v2_genomic	114111	66.061645
GCF_000005845.2_ASM584v2_genomic	107653	80.837887
GCF_000005845.2_ASM584v2_genomic	107548	92.719689
GCF_000005845.2_ASM584v2_genomic	102431	76.229945
GCF_000005845.2_ASM584v2_genomic	101965	63.030384
GCF_000005845.2_ASM584v2_genomic	88325	60.835924
GCF_000005845.2_ASM584v2_genomic	83091	84.300339
GCF_000005845.2_ASM584v2_genomic	78604	76.814765
GCF_000005845.2_ASM584v2_genomic	75983	85.254735
GCF_000005845.2_ASM584v2_genomic	71304	123.064211
GCF_000005845.2_ASM584v2_genomic	68003	86.204966
GCF_000005845.2_ASM584v2_genomic	64069	128.098150
GCF_000005845.2_ASM584v2_genomic	59822	121.991534
GCF_000005845.2_ASM584v2_genomic	57777	129.718669
GCF_000005845.2_ASM584v2_genomic	57016	79.504521
GCF_000005845.2_ASM584v2_genomic	54855	62.628157
GCF_000005845.2_ASM584v2_genomic	53896	47.855055
GCF_000005845.2_ASM584v2_genomic	48642	70.528196
GCF_000005845.2_ASM584v2_genomic	44309	75.522875
GCF_000005845.2_ASM584v2_genomic	43804	90.180850
GCF_000005845.2_ASM584v2_genomic	42432	45.149527
GCF_000005845.2_ASM584v2_genomic	41605	109.532178
GCF_000005845.2_ASM584v2_genomic	41279	72.507544
GCF_000005845.2_ASM584v2_genomic	40570	49.463310
GCF_000005845.2_ASM584v2_genomic	40160	98.310610
GCF_000005845.2_ASM584v2_genomic	36649	79.246461
GCF_000005845.2_ASM584v2_genomic	36551	89.929938
GCF_000005845.2_ASM584v2_genomic	36835	61.671472
GCF_000005845.2_ASM584v2_genomic	35493	82.668125
GCF_000005845.2_ASM584v2_genomic	35183	64.956957
GCF_000005845.2_ASM584v2_genomic	35140	153.842611
GCF_000005845.2_ASM584v2_genomic	34099	62.300464
GCF_000005845.2_ASM584v2_genomic	33077	102.927563
GCF_000005845.2_ASM584v2_genomic	32326	96.948096
GCF_000005845.2_ASM584v2_genomic	31581	106.256677
GCF_000005845.2_ASM584v2_genomic	30843	37.208166
GCF_000005845.2_ASM584v2_genomic	26637	50.015475
GCF_000005845.2_ASM584v2_genomic	25860	96.974695
GCF_000005845.2_ASM584v2_genomic	25032	81.983499
GCF_000005845.2_ASM584v2_genomic	23933	76.966790
GCF_000005845.2_ASM584v2_genomic	23475	76.806106
GCF_000005845.2_ASM584v2_genomic	16525	54.517055
GCF_000005845.2_ASM584v2_genomic	16174	182.450971
GCF_000005845.2_ASM584v2_genomic	13078	112.145435
GCF_000005845.2_ASM584v2_genomic	12404	112.521203
GCF_000005845.2_ASM584v2_genomic	10811	42.026032
GCF_000005845.2_ASM584v2_genomic	9826	178.353700
GCF_000005845.2_ASM584v2_genomic	9223	75.531523
GCF_000005845.2_ASM584v2_genomic	8033	172.898892
GCF_000005845.2_ASM584v2_genomic	8055	141.278625
GCF_000005845.2_ASM584v2_genomic	6660	129.229069
GCF_000005845.2_ASM584v2_genomic	6042	78.083514
GCF_000005845.2_ASM584v2_genomic	5735	68.115493
GCF_000005845.2_ASM584v2_genomic	5690	129.407276
GCF_000005845.2_ASM584v2_genomic	4223	90.823177
GCF_000005845.2_ASM584v2_genomic	4122	43.710843
GCF_000005845.2_ASM584v2_genomic	3725	75.207091
GCF_000005845.2_ASM584v2_genomic	7132	137.659926
GCF_000005845.2_ASM584v2_genomic	10623	1026.720310
GCF_000005845.2_ASM584v2_genomic	3362	149.057151
GCF_000005845.2_ASM584v2_genomic	3171	67.542362
GCF_000005845.2_ASM584v2_genomic	4926	380.285299
GCF_000005845.2_ASM584v2_genomic	2303	49.597420
GCF_000005845.2_ASM584v2_genomic	2165	114.983886
GCF_000005845.2_ASM584v2_genomic	1829	121.806398
GCF_000005845.2_ASM584v2_genomic	1772	108.146185
GCF_000005845.2_ASM584v2_genomic	1692	99.076970
GCF_000005845.2_ASM584v2_genomic	10451	611.223922
GCF_000005845.2_ASM584v2_genomic	1414	91.907285
GCF_000005845.2_ASM584v2_genomic	4035	296.842636
GCF_000005845.2_ASM584v2_genomic	1334	188.232995
GCF_000005845.2_ASM584v2_genomic	2464	203.106202
GCF_000005845.2_ASM584v2_genomic	12958	1159.247551
GCF_000005845.2_ASM584v2_genomic	1104	70.483636
