NC_000964.3	1043422	39.181791
NC_000964.3	1027920	45.510898
NC_000964.3	703082	54.145855
NC_000964.3	458984	61.878888
NC_000964.3	259503	58.896533
NC_000964.3	193794	52.290231
NC_000964.3	151299	54.337838
NC_000964.3	59692	29.744940
NC_000964.3	55241	42.171475
NC_000964.3	46946	41.309974
NC_000964.3	15545	36.297547
NC_000964.3	12782	59.974385
NC_000964.3	22733	269.987790
NC_000964.3	2137	161.776790
NC_000964.3	16270	276.835242
Kocuria_rhizophila_ATCC_9341	593795	223.459526
Kocuria_rhizophila_ATCC_9341	461821	417.397461
Kocuria_rhizophila_ATCC_9341	376109	234.566993
Kocuria_rhizophila_ATCC_9341	273772	300.483211
Kocuria_rhizophila_ATCC_9341	260102	235.719328
Kocuria_rhizophila_ATCC_9341	172416	360.053706
Kocuria_rhizophila_ATCC_9341	141847	257.105320
Kocuria_rhizophila_ATCC_9341	120619	223.117365
Kocuria_rhizophila_ATCC_9341	100307	265.704963
Kocuria_rhizophila_ATCC_9341	78671	295.783096
Kocuria_rhizophila_ATCC_9341	57555	406.934820
Kocuria_rhizophila_ATCC_9341	39743	342.379807
Kocuria_rhizophila_ATCC_9341	24159	418.795760
Kocuria_rhizophila_ATCC_9341	11120	131.698274
Kocuria_rhizophila_ATCC_9341	5711	2605.114561
Kocuria_rhizophila_ATCC_9341	1283	225.963355
Kocuria_rhizophila_ATCC_9341	920	990.991908
GCF_000006765.1_ASM676v1_genomic	436465	175.679441
GCF_000006765.1_ASM676v1_genomic	442686	168.292731
GCF_000006765.1_ASM676v1_genomic	401504	185.095971
GCF_000006765.1_ASM676v1_genomic	341395	184.151052
GCF_000006765.1_ASM676v1_genomic	301878	228.324255
GCF_000006765.1_ASM676v1_genomic	263267	262.106968
GCF_000006765.1_ASM676v1_genomic	211660	235.102532
GCF_000006765.1_ASM676v1_genomic	200503	178.138119
GCF_000006765.1_ASM676v1_genomic	188630	173.078035
GCF_000006765.1_ASM676v1_genomic	183671	225.762472
GCF_000006765.1_ASM676v1_genomic	182079	214.753612
GCF_000006765.1_ASM676v1_genomic	168215	162.519579
GCF_000006765.1_ASM676v1_genomic	147814	185.055288
GCF_000006765.1_ASM676v1_genomic	133954	157.706570
GCF_000006765.1_ASM676v1_genomic	119310	252.752503
GCF_000006765.1_ASM676v1_genomic	113452	131.115365
GCF_000006765.1_ASM676v1_genomic	103579	165.100419
GCF_000006765.1_ASM676v1_genomic	96939	148.970518
GCF_000006765.1_ASM676v1_genomic	96638	155.867792
GCF_000006765.1_ASM676v1_genomic	68505	155.280231
GCF_000006765.1_ASM676v1_genomic	63224	165.172832
GCF_000006765.1_ASM676v1_genomic	47576	144.407646
