NODE_1_length_2089305_cov_528.157056	2101.045
NODE_2_length_1055207_cov_475.261049	1883.5183
NODE_3_length_327461_cov_94.838772	377.94916
NODE_4_length_306395_cov_514.935004	2057.8704
NODE_5_length_271084_cov_72.281490	284.57715
NODE_6_length_238258_cov_544.336667	2167.8286
NODE_7_length_226659_cov_80.666573	307.2173
NODE_8_length_208097_cov_611.023889	2439.9578
NODE_9_length_172203_cov_80.120147	318.07352
NODE_10_length_171185_cov_64.219038	254.61133
NODE_11_length_150001_cov_85.109586	335.6638
NODE_12_length_148124_cov_52.841486	210.34987
NODE_13_length_143836_cov_94.555282	363.03748
NODE_14_length_132867_cov_63.604320	253.29395
NODE_15_length_132556_cov_67.684153	268.9075
NODE_16_length_118658_cov_109.966097	430.83362
NODE_17_length_116670_cov_77.175123	304.95016
NODE_18_length_114646_cov_62.079570	235.08366
NODE_19_length_114111_cov_66.061645	256.72833
NODE_20_length_107653_cov_80.837887	321.9225
NODE_21_length_107600_cov_92.719689	369.333
NODE_22_length_102523_cov_76.229945	303.1264
NODE_23_length_102016_cov_63.030384	251.2536
NODE_24_length_88325_cov_60.835924	241.6812
NODE_25_length_85618_cov_4.533373	18.257664
NODE_26_length_83141_cov_84.300339	334.45844
NODE_27_length_78604_cov_76.814765	305.70706
NODE_28_length_76036_cov_85.254735	304.92502
NODE_29_length_74849_cov_14.710017	58.779034
NODE_30_length_71304_cov_123.064211	487.3236
NODE_31_length_69360_cov_6.362023	25.381216
NODE_32_length_68003_cov_86.204966	338.69052
NODE_33_length_64069_cov_128.098150	480.91782
NODE_34_length_59822_cov_121.991534	484.94382
NODE_35_length_59674_cov_271.319395	1078.116
NODE_36_length_57777_cov_129.718669	516.0457
NODE_37_length_57016_cov_79.504521	317.11932
NODE_38_length_55241_cov_374.594426	1487.0588
NODE_39_length_54855_cov_62.628157	248.38577
NODE_40_length_53896_cov_47.855055	190.53175
NODE_41_length_52244_cov_5.074709	20.244442
NODE_42_length_50275_cov_4.748765	18.958044
NODE_43_length_48855_cov_11.407172	44.738323
NODE_44_length_48696_cov_70.528196	280.3095
NODE_45_length_48551_cov_3.389042	13.442285
NODE_46_length_48474_cov_11.223363	45.183075
NODE_47_length_48058_cov_2.596713	10.331781
NODE_48_length_44471_cov_75.522875	235.33977
NODE_49_length_44305_cov_3.199367	12.832612
NODE_50_length_43804_cov_90.180850	359.51144
NODE_51_length_43154_cov_8.364602	33.804623
NODE_52_length_42482_cov_45.149527	178.77182
NODE_53_length_41605_cov_109.532178	404.62643
NODE_54_length_41279_cov_72.507544	290.41904
NODE_55_length_40726_cov_7.838337	27.338797
NODE_56_length_40570_cov_49.463310	196.52635
NODE_57_length_40160_cov_98.310610	390.42923
NODE_58_length_39450_cov_3.325270	13.405064
NODE_59_length_36649_cov_79.246461	299.23428
NODE_60_length_36551_cov_89.929938	252.95096
NODE_61_length_35778_cov_61.671472	238.4042
NODE_62_length_35493_cov_82.668125	303.61603
NODE_63_length_35183_cov_64.956957	258.38568
NODE_64_length_35140_cov_153.842611	589.55255
NODE_65_length_34099_cov_62.300464	248.12451
NODE_66_length_33077_cov_102.927563	400.76016
NODE_67_length_32894_cov_2.884436	11.681193
NODE_68_length_32326_cov_96.948096	355.11435
NODE_69_length_31581_cov_106.256677	422.97583
NODE_70_length_31081_cov_30.639077	122.69936
NODE_71_length_30963_cov_5.020901	18.939636
