NODE_1_length_2086699_cov_489.234906	1950.137
NODE_2_length_1046726_cov_448.304375	1790.5396
NODE_3_length_458989_cov_511.538932	2031.886
NODE_4_length_418864_cov_8.156909	31.722628
NODE_5_length_320083_cov_8.515439	33.56683
NODE_6_length_306395_cov_467.774254	1869.9719
NODE_7_length_269698_cov_120.811521	481.24277
NODE_8_length_268491_cov_105.553957	419.66788
NODE_9_length_250423_cov_9.146716	36.235382
NODE_10_length_249564_cov_8.270495	32.769753
NODE_11_length_247370_cov_4.929871	19.37628
NODE_12_length_230958_cov_4.745044	18.73254
NODE_13_length_204644_cov_96.995533	385.86578
NODE_14_length_178908_cov_10.331803	39.911266
NODE_15_length_178214_cov_111.964352	443.83643
NODE_16_length_171950_cov_113.858070	452.38712
NODE_17_length_165159_cov_6.137713	24.332867
NODE_18_length_152695_cov_4.467813	17.607637
NODE_19_length_149102_cov_20.859890	82.48913
NODE_20_length_148124_cov_90.428077	359.50793
NODE_21_length_141577_cov_9.923976	39.27846
NODE_22_length_141056_cov_123.613932	487.74905
NODE_23_length_132867_cov_99.699372	397.0869
NODE_24_length_132556_cov_101.025743	401.70706
NODE_25_length_125878_cov_7.513372	29.676079
NODE_26_length_125107_cov_6.688769	26.382795
NODE_27_length_118666_cov_4.472216	17.618145
NODE_28_length_118187_cov_3.931128	15.520634
NODE_29_length_117595_cov_130.400927	519.15704
NODE_30_length_116752_cov_8.357807	33.1148
NODE_31_length_116557_cov_105.363307	417.3437
NODE_32_length_112765_cov_103.331461	406.2024
NODE_33_length_112343_cov_90.067843	358.7237
NODE_34_length_107980_cov_111.156349	443.6835
NODE_35_length_107600_cov_118.017369	470.6675
NODE_36_length_107002_cov_5.018411	19.860367
NODE_37_length_103965_cov_4.956684	19.546703
NODE_38_length_102484_cov_112.024466	445.85565
NODE_39_length_102129_cov_100.295452	399.3461
NODE_40_length_101457_cov_5.555305	21.93957
NODE_41_length_100833_cov_4.792395	18.921715
NODE_42_length_98319_cov_5.205833	20.248346
NODE_43_length_95432_cov_4.748902	18.765087
NODE_44_length_92944_cov_5.449009	21.526737
NODE_45_length_88803_cov_6.700005	26.264143
NODE_46_length_88325_cov_97.131449	385.92432
NODE_47_length_87015_cov_144.927909	575.4549
NODE_48_length_86682_cov_121.211424	480.55896
NODE_49_length_85713_cov_3.981333	15.893576
NODE_50_length_79565_cov_5.692303	22.26641
NODE_51_length_78604_cov_104.330278	415.67975
NODE_52_length_76219_cov_107.893847	429.32632
NODE_53_length_73733_cov_4.319566	17.071756
NODE_54_length_71728_cov_4.040685	15.981712
NODE_55_length_71674_cov_120.320739	478.32907
NODE_56_length_69779_cov_104.535641	415.8121
NODE_57_length_68805_cov_6.219971	24.635424
NODE_58_length_67330_cov_108.241308	430.13147
NODE_59_length_66768_cov_11.626235	45.930843
NODE_60_length_66636_cov_3.985401	15.909379
NODE_61_length_65647_cov_13.130001	49.054184
NODE_62_length_64911_cov_5.307728	20.96311
NODE_63_length_63372_cov_4.368416	17.202524
NODE_64_length_63313_cov_4.117930	16.162294
NODE_65_length_63038_cov_3.873744	15.27549
NODE_66_length_60768_cov_157.185496	627.13916
NODE_67_length_59674_cov_441.305121	1756.3617
NODE_68_length_59545_cov_143.434090	572.46063
NODE_69_length_58697_cov_2.938014	11.521154
NODE_70_length_57777_cov_150.366446	599.43494
NODE_71_length_57624_cov_131.673904	525.847
NODE_72_length_56613_cov_107.328265	427.06317
NODE_73_length_55182_cov_427.634571	1703.5918
NODE_74_length_54996_cov_88.800422	353.0299
NODE_75_length_54855_cov_101.290383	402.5765
NODE_76_length_53786_cov_124.473526	492.7647
NODE_77_length_53703_cov_5.572025	22.060352
NODE_78_length_53060_cov_16.335346	64.37146
NODE_79_length_52216_cov_6.304634	24.933084
NODE_80_length_49124_cov_5.196703	20.580471
NODE_81_length_49014_cov_5.213709	20.528774
NODE_82_length_47782_cov_4.369141	17.247963
NODE_83_length_46987_cov_8.030320	31.457458
NODE_84_length_46041_cov_4.038273	15.981652
NODE_85_length_45919_cov_29.536303	117.365685
NODE_86_length_44880_cov_113.354066	365.081
NODE_87_length_44723_cov_4.291372	17.196756
NODE_88_length_43804_cov_119.457656	475.17908
NODE_89_length_43111_cov_4.308854	17.095692
NODE_90_length_42727_cov_104.292581	415.14255
NODE_91_length_42693_cov_4.047071	15.874809
NODE_92_length_42482_cov_72.176374	286.01984
NODE_93_length_42192_cov_4.182358	16.429571
NODE_94_length_41605_cov_163.792732	605.6923
NODE_95_length_41580_cov_5.331559	21.024523
NODE_96_length_41279_cov_120.051232	479.3805
NODE_97_length_41097_cov_3.586619	14.181136
NODE_98_length_41041_cov_4.413531	17.362696
NODE_99_length_40867_cov_126.432544	492.38657
NODE_100_length_40794_cov_96.267213	382.32675
NODE_101_length_40739_cov_6.521286	25.4194
NODE_102_length_40361_cov_3.843423	15.322722
NODE_103_length_40160_cov_127.435008	507.70587
NODE_104_length_38979_cov_12.506423	49.428932
NODE_105_length_38411_cov_1.995646	8.030501
NODE_106_length_38200_cov_5.939887	23.61866
NODE_107_length_38121_cov_3.824699	15.141371
NODE_108_length_37937_cov_4.798479	19.033741
NODE_109_length_37232_cov_3.626167	14.379321
NODE_110_length_36720_cov_3.174199	12.560623
NODE_111_length_35843_cov_8.808623	32.705685
NODE_112_length_35666_cov_5.384965	21.327768
NODE_113_length_35365_cov_2.474342	9.91779
NODE_114_length_35263_cov_89.998267	355.5965
NODE_115_length_35183_cov_88.505409	351.50998
NODE_116_length_35140_cov_174.008266	692.4853
NODE_117_length_34827_cov_2.509289	9.922744
NODE_118_length_34800_cov_4.693769	18.65495
NODE_119_length_34463_cov_16.824692	66.67668
NODE_120_length_34064_cov_117.599518	466.9397
NODE_121_length_33213_cov_7.900808	31.047728
NODE_122_length_33148_cov_3.009277	11.795291
NODE_123_length_32326_cov_130.343621	487.25543
NODE_124_length_31917_cov_2.633607	10.506311
NODE_125_length_31809_cov_117.811709	468.97018
NODE_126_length_31705_cov_182.247488	722.7525
NODE_127_length_31581_cov_143.963681	573.9165
NODE_128_length_31061_cov_1.957041	7.705186
NODE_129_length_30933_cov_2.770711	11.014196
NODE_130_length_30843_cov_92.754287	367.39456
NODE_131_length_30709_cov_3.001892	11.964396
NODE_132_length_30445_cov_3.301711	13.274996
NODE_133_length_30357_cov_4.787803	18.975006
NODE_134_length_29447_cov_3.084989	12.310441
NODE_135_length_29351_cov_113.315299	450.67303
NODE_136_length_29301_cov_138.859673	481.14056
NODE_137_length_29014_cov_44.514935	175.04802
NODE_138_length_28850_cov_2.189651	8.765435
NODE_139_length_27366_cov_2.607777	10.317718
NODE_140_length_27036_cov_3.163078	12.519712
NODE_141_length_26872_cov_2.941679	11.541651
NODE_142_length_26744_cov_85.615984	341.17783
NODE_143_length_26534_cov_4.487783	17.62898
NODE_144_length_26301_cov_4.028233	15.929792
NODE_145_length_26296_cov_3.594070	14.231661
NODE_146_length_25753_cov_5.170519	20.492794
NODE_147_length_25236_cov_112.665621	449.00616
NODE_148_length_24414_cov_2.140195	8.5265
NODE_149_length_24105_cov_4.251185	16.78777
NODE_150_length_23933_cov_108.697420	433.24008
NODE_151_length_23487_cov_2.295749	9.075288
NODE_152_length_23382_cov_105.175891	419.0361
NODE_153_length_23210_cov_2.510818	9.947008
NODE_154_length_23067_cov_2.114723	8.453375
NODE_155_length_22185_cov_3.010664	11.994418
NODE_156_length_21361_cov_1.926640	7.6904907
NODE_157_length_21264_cov_2.876562	11.540589
NODE_158_length_20971_cov_3.936078	15.554632
NODE_159_length_20243_cov_3.445066	13.653213
NODE_160_length_20119_cov_2.019039	7.8376484
NODE_161_length_19855_cov_2.353434	9.270185
NODE_162_length_19727_cov_7.664244	30.17965
NODE_163_length_19202_cov_3.299943	13.054797
NODE_164_length_19103_cov_2.686949	10.4729595
NODE_165_length_18631_cov_2.087317	8.238731
NODE_166_length_18624_cov_3.011632	11.79501
NODE_167_length_18158_cov_2.682428	10.558418
NODE_168_length_17749_cov_2.469199	9.968237
NODE_169_length_17540_cov_4.136975	16.354342
NODE_170_length_17241_cov_3.286745	13.015271
NODE_171_length_16919_cov_1.864564	7.406703
NODE_172_length_16884_cov_1.668014	6.6385803
NODE_173_length_16473_cov_3.775978	14.75948
NODE_174_length_16464_cov_1.811932	7.2157044
NODE_175_length_16323_cov_91.433243	366.0034
NODE_176_length_15982_cov_2.460225	9.750568
NODE_177_length_15930_cov_180.412850	679.4199
NODE_178_length_15710_cov_4.684574	18.663368
NODE_179_length_15454_cov_418.447821	1667.5559
NODE_180_length_15419_cov_39.628092	143.16707
NODE_181_length_15412_cov_1.994465	7.941685
NODE_182_length_15287_cov_3.081473	12.165951
NODE_183_length_15155_cov_4.032583	15.853315
NODE_184_length_14903_cov_1.780374	7.2023315
NODE_185_length_14723_cov_2.017112	8.010499
NODE_186_length_14572_cov_2.260178	8.958882
NODE_187_length_14525_cov_2.255632	8.784
NODE_188_length_14424_cov_2.103765	8.36598
