NODE_1_length_610348_cov_30.237119	155.59348
NODE_2_length_568529_cov_28.410272	146.89427
NODE_3_length_412635_cov_8.123205	37.28549
NODE_4_length_369657_cov_12.938783	60.22267
NODE_5_length_368221_cov_9.015327	41.950016
NODE_6_length_331785_cov_12.900509	60.225563
NODE_7_length_328422_cov_8.967993	40.900513
NODE_8_length_319920_cov_8.053745	36.983536
NODE_9_length_315803_cov_21.655995	104.16737
NODE_10_length_307850_cov_36.200162	188.0059
NODE_11_length_301736_cov_7.552832	34.366524
NODE_12_length_291209_cov_10.590042	48.693974
NODE_13_length_275771_cov_28.793871	145.99113
NODE_14_length_270257_cov_8.247433	37.63728
NODE_15_length_269884_cov_14.589481	73.18266
NODE_16_length_250614_cov_15.699955	73.32848
NODE_17_length_239654_cov_13.383833	63.5539
NODE_18_length_218989_cov_8.006459	36.834785
NODE_19_length_207997_cov_36.236085	185.73628
NODE_20_length_204845_cov_13.101563	64.220795
NODE_21_length_189526_cov_20.565443	96.7261
NODE_22_length_187712_cov_12.097865	55.85015
NODE_23_length_186098_cov_9.637046	44.94445
NODE_24_length_177699_cov_14.996335	74.76338
NODE_25_length_173984_cov_11.847219	55.21155
NODE_26_length_173358_cov_8.147280	36.858383
NODE_27_length_170905_cov_8.008042	36.08119
NODE_28_length_164779_cov_8.610986	40.614212
NODE_29_length_162620_cov_15.468520	72.19985
NODE_30_length_144514_cov_32.746897	161.78578
NODE_31_length_141057_cov_14.626452	71.75086
NODE_32_length_137342_cov_6.157611	28.0032
NODE_33_length_136805_cov_33.878501	173.33998
NODE_34_length_133289_cov_11.228515	54.91011
NODE_35_length_132867_cov_14.517762	71.58077
NODE_36_length_131949_cov_14.855141	73.43271
NODE_37_length_127031_cov_11.823589	55.09738
NODE_38_length_123643_cov_13.598060	62.78267
NODE_39_length_123304_cov_30.235182	155.42719
NODE_40_length_121752_cov_32.028974	164.60916
NODE_41_length_116007_cov_14.891748	74.496376
NODE_42_length_114778_cov_8.153291	37.671745
NODE_43_length_113680_cov_34.571318	180.14362
NODE_44_length_112344_cov_14.827650	72.98729
NODE_45_length_111725_cov_6.552709	29.810575
NODE_46_length_111207_cov_14.750216	68.67349
NODE_47_length_108855_cov_8.828199	40.587433
NODE_48_length_104522_cov_10.307351	47.418495
NODE_49_length_103902_cov_16.196790	80.5954
NODE_50_length_102526_cov_13.714524	68.107544
NODE_51_length_101884_cov_15.341455	76.45374
NODE_52_length_99689_cov_25.285374	128.1931
NODE_53_length_97508_cov_16.437113	83.09625
NODE_54_length_96931_cov_26.900667	137.71985
NODE_55_length_96899_cov_12.454669	57.717392
NODE_56_length_95561_cov_14.978839	73.59969
NODE_57_length_92925_cov_30.783288	157.79355
NODE_58_length_92527_cov_12.098062	58.25003
NODE_59_length_92368_cov_13.254753	64.99553
NODE_60_length_90215_cov_6.177041	27.615356
NODE_61_length_88811_cov_9.123225	41.418877
NODE_62_length_88354_cov_13.609678	66.96394
NODE_63_length_88106_cov_8.826714	40.335964
NODE_64_length_87493_cov_9.962556	45.483074
NODE_65_length_86822_cov_17.100660	87.37674
NODE_66_length_83979_cov_15.428757	77.19762
NODE_67_length_81823_cov_9.255320	43.16113
NODE_68_length_78604_cov_13.998269	69.47927
NODE_69_length_78031_cov_16.313789	76.16606
NODE_70_length_75930_cov_18.336343	83.01886
NODE_71_length_75410_cov_14.250481	71.007866
NODE_72_length_75021_cov_7.406598	33.858395
NODE_73_length_74841_cov_7.105648	32.160824
NODE_74_length_74166_cov_17.307201	86.671135
NODE_75_length_73552_cov_47.197940	245.09631
NODE_76_length_71838_cov_12.706365	62.81959
NODE_77_length_71373_cov_44.200370	229.06499
NODE_78_length_71356_cov_6.957111	30.770271
NODE_79_length_70694_cov_21.079588	102.52652
NODE_80_length_70597_cov_7.686867	34.87642
NODE_81_length_68082_cov_30.434592	157.22362
NODE_82_length_68004_cov_10.768238	49.87059
NODE_83_length_67330_cov_13.702311	67.87361
NODE_84_length_66273_cov_26.988719	137.2756
NODE_85_length_65668_cov_7.136497	32.592525
NODE_86_length_64527_cov_31.934840	163.90712
NODE_87_length_64368_cov_5.715174	26.008066
NODE_88_length_64353_cov_11.547762	53.686604
NODE_89_length_62484_cov_15.913774	79.080246
NODE_90_length_62365_cov_37.120847	197.76074
