NODE_1_length_1042225_cov_207.063628	811.78394
NODE_2_length_1042019_cov_198.404050	780.82446
NODE_3_length_976111_cov_233.381681	919.2521
NODE_4_length_583354_cov_173.439161	703.76013
NODE_5_length_489396_cov_130.225642	532.57666
NODE_6_length_480222_cov_130.185846	512.48193
NODE_7_length_464647_cov_114.826848	458.21695
NODE_8_length_459001_cov_233.129438	908.39124
NODE_9_length_422898_cov_154.640576	630.4525
NODE_10_length_400827_cov_103.762409	409.2836
NODE_11_length_394509_cov_109.382118	435.0221
NODE_12_length_389013_cov_105.071566	417.90674
NODE_13_length_341015_cov_123.054188	490.78293
NODE_14_length_320156_cov_129.480536	512.7966
NODE_15_length_306395_cov_226.937768	893.6135
NODE_16_length_304679_cov_139.471549	570.9394
NODE_17_length_295753_cov_114.951650	456.6831
NODE_18_length_271299_cov_106.090937	418.38943
NODE_19_length_269698_cov_128.375174	505.26706
NODE_20_length_268827_cov_139.012847	551.70105
NODE_21_length_268093_cov_128.239727	503.8505
NODE_22_length_264873_cov_132.585206	518.6601
NODE_23_length_233610_cov_100.510612	395.34494
NODE_24_length_216260_cov_136.891968	559.4116
NODE_25_length_210724_cov_155.777637	636.11163
NODE_26_length_210556_cov_129.335913	507.9189
NODE_27_length_203190_cov_119.360942	473.669
NODE_28_length_184533_cov_134.389347	536.0326
NODE_29_length_178100_cov_112.961291	449.69702
NODE_30_length_175297_cov_122.827216	488.31384
NODE_31_length_174978_cov_107.918656	420.9909
NODE_32_length_171952_cov_131.937684	517.8632
NODE_33_length_155892_cov_121.343147	482.55304
NODE_34_length_153528_cov_105.552612	422.71292
NODE_35_length_148467_cov_131.684217	517.3035
NODE_36_length_148124_cov_129.839116	510.8718
NODE_37_length_140998_cov_133.272898	520.0711
NODE_38_length_132867_cov_129.217187	508.8511
NODE_39_length_132556_cov_130.462397	511.7719
NODE_40_length_127830_cov_112.489830	449.52112
NODE_41_length_125447_cov_116.825818	462.0513
NODE_42_length_125107_cov_134.956122	532.1633
NODE_43_length_117595_cov_129.765680	508.95657
NODE_44_length_116670_cov_130.537907	509.2911
NODE_45_length_112837_cov_134.708331	553.32983
NODE_46_length_112765_cov_132.695351	517.0473
NODE_47_length_112343_cov_129.543068	510.9728
NODE_48_length_107942_cov_127.305523	501.5984
NODE_49_length_107600_cov_131.636124	517.90924
NODE_50_length_103656_cov_125.027220	486.092
NODE_51_length_102484_cov_128.163967	503.78323
