NODE_3_length_327461_cov_94.838772,bin_1
NODE_13_length_143836_cov_94.555282,bin_1
NODE_80_length_25860_cov_96.974695,bin_1
NODE_57_length_40160_cov_98.310610,bin_1
NODE_53_length_41605_cov_109.532178,bin_1
NODE_66_length_33077_cov_102.927563,bin_1
NODE_5_length_271084_cov_72.281490,bin_1
NODE_7_length_226659_cov_80.666573,bin_1
NODE_9_length_172203_cov_80.120147,bin_1
NODE_10_length_171185_cov_64.219038,bin_1
NODE_11_length_150001_cov_85.109586,bin_1
NODE_12_length_148124_cov_52.841486,bin_1
NODE_14_length_132867_cov_63.604320,bin_1
NODE_15_length_132556_cov_67.684153,bin_1
NODE_16_length_118658_cov_109.966097,bin_1
NODE_17_length_116670_cov_77.175123,bin_1
NODE_18_length_114646_cov_62.079570,bin_1
NODE_19_length_114111_cov_66.061645,bin_1
NODE_20_length_107653_cov_80.837887,bin_1
NODE_21_length_107600_cov_92.719689,bin_1
NODE_22_length_102523_cov_76.229945,bin_1
NODE_23_length_102016_cov_63.030384,bin_1
NODE_24_length_88325_cov_60.835924,bin_1
NODE_26_length_83141_cov_84.300339,bin_1
NODE_27_length_78604_cov_76.814765,bin_1
NODE_28_length_76036_cov_85.254735,bin_1
NODE_30_length_71304_cov_123.064211,bin_1
NODE_32_length_68003_cov_86.204966,bin_1
NODE_33_length_64069_cov_128.098150,bin_1
NODE_34_length_59822_cov_121.991534,bin_1
NODE_36_length_57777_cov_129.718669,bin_1
NODE_37_length_57016_cov_79.504521,bin_1
NODE_39_length_54855_cov_62.628157,bin_1
NODE_40_length_53896_cov_47.855055,bin_1
NODE_44_length_48696_cov_70.528196,bin_1
NODE_48_length_44471_cov_75.522875,bin_1
NODE_50_length_43804_cov_90.180850,bin_1
NODE_52_length_42482_cov_45.149527,bin_1
NODE_54_length_41279_cov_72.507544,bin_1
NODE_56_length_40570_cov_49.463310,bin_1
NODE_59_length_36649_cov_79.246461,bin_1
NODE_60_length_36551_cov_89.929938,bin_1
NODE_61_length_35778_cov_61.671472,bin_1
NODE_62_length_35493_cov_82.668125,bin_1
NODE_63_length_35183_cov_64.956957,bin_1
NODE_64_length_35140_cov_153.842611,bin_1
NODE_65_length_34099_cov_62.300464,bin_1
NODE_68_length_32326_cov_96.948096,bin_1
NODE_69_length_31581_cov_106.256677,bin_1
NODE_73_length_30843_cov_37.208166,bin_1
NODE_78_length_26744_cov_50.015475,bin_1
NODE_82_length_25084_cov_81.983499,bin_1
NODE_85_length_23933_cov_76.966790,bin_1
NODE_86_length_23475_cov_76.806106,bin_1
NODE_103_length_16531_cov_54.517055,bin_1
NODE_130_length_13078_cov_112.145435,bin_1
NODE_133_length_12459_cov_112.521203,bin_1
NODE_158_length_9826_cov_178.353700,bin_1
NODE_166_length_9223_cov_75.531523,bin_1
NODE_190_length_8086_cov_172.898892,bin_1
NODE_226_length_6042_cov_78.083514,bin_1
NODE_236_length_5735_cov_68.115493,bin_1
NODE_238_length_5690_cov_129.407276,bin_1
NODE_312_length_4223_cov_90.823177,bin_1
NODE_319_length_4122_cov_43.710843,bin_1
NODE_346_length_3778_cov_75.207091,bin_1
NODE_367_length_3541_cov_1026.720310,bin_1
NODE_388_length_3362_cov_149.057151,bin_1
NODE_411_length_3182_cov_3172.932203,bin_1
NODE_413_length_3171_cov_67.542362,bin_1
NODE_491_length_2659_cov_50.603303,bin_1
NODE_552_length_2310_cov_39.885588,bin_1
NODE_558_length_2303_cov_49.597420,bin_1
NODE_587_length_2165_cov_114.983886,bin_1
NODE_667_length_1868_cov_121.806398,bin_1
NODE_692_length_1772_cov_108.146185,bin_1
NODE_732_length_1692_cov_99.076970,bin_1
NODE_759_length_1627_cov_2451.660941,bin_1
NODE_827_length_1493_cov_611.223922,bin_1
NODE_914_length_1345_cov_296.842636,bin_1
NODE_992_length_1232_cov_203.106202,bin_1
NODE_1036_length_1178_cov_1159.247551,bin_1
NODE_1050_length_1155_cov_70.483636,bin_1
NODE_1062_length_1140_cov_50.605530,bin_1
NODE_1073_length_1132_cov_34.648097,bin_1
NODE_1185_length_1046_cov_56.868819,bin_1
NODE_1206_length_1031_cov_124.198770,bin_1
NODE_142_length_11476_cov_4.879433,bin_3
NODE_81_length_25415_cov_3.436041,bin_3
NODE_58_length_39450_cov_3.325270,bin_3
NODE_101_length_17958_cov_2.667765,bin_3
NODE_72_length_30940_cov_2.675959,bin_3
NODE_97_length_18961_cov_3.652280,bin_3
NODE_47_length_48058_cov_2.596713,bin_3
NODE_161_length_9492_cov_2.883014,bin_3
NODE_49_length_44305_cov_3.199367,bin_3
NODE_42_length_50275_cov_4.748765,bin_3
NODE_45_length_48551_cov_3.389042,bin_3
NODE_67_length_32894_cov_2.884436,bin_3
NODE_75_length_29719_cov_3.450243,bin_3
NODE_87_length_21896_cov_3.415640,bin_3
NODE_88_length_21130_cov_2.621542,bin_3
NODE_90_length_20813_cov_3.317275,bin_3
NODE_92_length_20546_cov_2.576107,bin_3
NODE_94_length_20135_cov_2.990737,bin_3
NODE_95_length_20103_cov_2.734986,bin_3
NODE_96_length_19119_cov_3.004564,bin_3
NODE_100_length_18092_cov_2.966236,bin_3
NODE_102_length_17141_cov_2.885286,bin_3
NODE_104_length_16447_cov_2.395925,bin_3
NODE_106_length_15973_cov_2.655107,bin_3
NODE_107_length_15841_cov_3.795262,bin_3
NODE_111_length_14661_cov_2.017322,bin_3
NODE_112_length_14605_cov_2.872371,bin_3
NODE_113_length_14497_cov_2.210082,bin_3
NODE_114_length_14475_cov_1.989598,bin_3
NODE_116_length_14260_cov_2.050686,bin_3
NODE_117_length_14138_cov_3.188951,bin_3
NODE_118_length_13894_cov_3.194956,bin_3
NODE_121_length_13776_cov_4.396327,bin_3
NODE_122_length_13776_cov_4.208731,bin_3
NODE_123_length_13696_cov_3.079320,bin_3
NODE_126_length_13381_cov_3.980564,bin_3
NODE_127_length_13243_cov_2.244692,bin_3
NODE_129_length_13089_cov_3.531840,bin_3
NODE_132_length_12874_cov_3.642874,bin_3
NODE_135_length_12251_cov_2.135536,bin_3
NODE_136_length_12113_cov_2.108973,bin_3
NODE_139_length_11886_cov_3.521849,bin_3
NODE_140_length_11682_cov_2.322009,bin_3
NODE_141_length_11672_cov_2.050960,bin_3
NODE_144_length_11438_cov_1.863217,bin_3
NODE_145_length_11068_cov_3.516390,bin_3
NODE_146_length_11033_cov_2.217344,bin_3
NODE_147_length_10875_cov_2.564418,bin_3
NODE_151_length_10581_cov_1.713851,bin_3
NODE_152_length_10555_cov_2.254190,bin_3
NODE_153_length_10425_cov_2.818611,bin_3
NODE_154_length_10310_cov_2.251487,bin_3
NODE_155_length_10041_cov_2.044062,bin_3
NODE_156_length_10015_cov_2.363353,bin_3
NODE_157_length_10012_cov_2.828362,bin_3
NODE_163_length_9427_cov_2.202091,bin_3
NODE_164_length_9388_cov_1.771349,bin_3
NODE_165_length_9322_cov_1.918204,bin_3
NODE_167_length_9202_cov_1.684705,bin_3
NODE_169_length_9124_cov_2.027015,bin_3
NODE_170_length_9066_cov_1.933748,bin_3
NODE_173_length_8862_cov_2.355058,bin_3
NODE_174_length_8814_cov_1.768581,bin_3
NODE_175_length_8734_cov_1.748819,bin_3
NODE_178_length_8650_cov_1.909250,bin_3
NODE_179_length_8606_cov_1.448719,bin_3
NODE_180_length_8518_cov_4.165071,bin_3
NODE_181_length_8472_cov_1.929904,bin_3
NODE_182_length_8469_cov_1.830521,bin_3
NODE_183_length_8322_cov_1.588363,bin_3
NODE_185_length_8301_cov_1.851564,bin_3
NODE_186_length_8284_cov_2.188844,bin_3
NODE_187_length_8247_cov_2.026855,bin_3
NODE_188_length_8173_cov_1.551491,bin_3
NODE_189_length_8102_cov_2.410588,bin_3
NODE_192_length_8023_cov_2.064759,bin_3
NODE_193_length_7858_cov_1.998847,bin_3
NODE_194_length_7813_cov_2.589714,bin_3
NODE_196_length_7678_cov_2.857012,bin_3
NODE_197_length_7672_cov_1.999475,bin_3
NODE_200_length_7297_cov_1.641397,bin_3
NODE_201_length_7296_cov_2.084381,bin_3
NODE_203_length_7177_cov_1.672704,bin_3
NODE_204_length_7142_cov_1.978693,bin_3
NODE_206_length_7038_cov_2.108979,bin_3
NODE_207_length_6962_cov_1.728102,bin_3
NODE_208_length_6935_cov_1.611483,bin_3
NODE_209_length_6925_cov_1.727511,bin_3
NODE_211_length_6706_cov_1.233950,bin_3
NODE_212_length_6703_cov_1.587996,bin_3
NODE_213_length_6698_cov_1.783682,bin_3
NODE_216_length_6574_cov_1.551772,bin_3
NODE_217_length_6539_cov_1.620913,bin_3
NODE_218_length_6510_cov_1.341596,bin_3
NODE_219_length_6430_cov_1.884549,bin_3
NODE_220_length_6421_cov_1.495130,bin_3
NODE_221_length_6393_cov_1.469391,bin_3
NODE_223_length_6109_cov_1.928312,bin_3
NODE_224_length_6109_cov_1.810704,bin_3
NODE_225_length_6100_cov_2.348883,bin_3
NODE_228_length_5941_cov_2.449541,bin_3
NODE_229_length_5924_cov_1.929630,bin_3
NODE_230_length_5902_cov_1.405165,bin_3
NODE_231_length_5860_cov_2.084927,bin_3
NODE_232_length_5858_cov_1.515595,bin_3
NODE_233_length_5792_cov_3.191389,bin_3
NODE_234_length_5791_cov_1.595711,bin_3
NODE_235_length_5744_cov_1.537529,bin_3
NODE_240_length_5664_cov_1.687110,bin_3
NODE_241_length_5662_cov_1.651507,bin_3
NODE_242_length_5648_cov_1.650992,bin_3
NODE_243_length_5645_cov_1.688730,bin_3
NODE_244_length_5608_cov_2.253196,bin_3
NODE_245_length_5551_cov_1.656477,bin_3
NODE_246_length_5541_cov_1.786001,bin_3
NODE_247_length_5509_cov_3.733957,bin_3
NODE_248_length_5492_cov_1.677580,bin_3
NODE_250_length_5411_cov_1.656647,bin_3
NODE_251_length_5389_cov_1.665354,bin_3
NODE_252_length_5360_cov_1.714797,bin_3
NODE_253_length_5328_cov_1.991087,bin_3
NODE_255_length_5291_cov_1.454736,bin_3
NODE_256_length_5256_cov_1.450490,bin_3
NODE_257_length_5255_cov_1.737885,bin_3
NODE_258_length_5210_cov_1.815519,bin_3
NODE_259_length_5172_cov_1.596052,bin_3
NODE_260_length_5153_cov_1.685171,bin_3
NODE_261_length_5053_cov_3.910964,bin_3
NODE_262_length_5028_cov_1.745827,bin_3
NODE_263_length_5027_cov_1.599960,bin_3
NODE_264_length_5020_cov_1.954884,bin_3
NODE_267_length_4965_cov_1.979430,bin_3
NODE_268_length_4947_cov_2.063164,bin_3
NODE_271_length_4895_cov_1.834917,bin_3
NODE_273_length_4860_cov_1.832466,bin_3
NODE_274_length_4824_cov_2.516251,bin_3
NODE_275_length_4792_cov_1.353599,bin_3
NODE_276_length_4779_cov_1.507409,bin_3
NODE_277_length_4770_cov_2.256628,bin_3
NODE_278_length_4724_cov_1.715357,bin_3
NODE_279_length_4714_cov_1.794591,bin_3
NODE_280_length_4699_cov_1.784453,bin_3
NODE_281_length_4682_cov_1.909228,bin_3
NODE_282_length_4680_cov_2.747892,bin_3
NODE_283_length_4672_cov_1.405241,bin_3
NODE_285_length_4639_cov_1.651614,bin_3
NODE_287_length_4560_cov_1.477248,bin_3
NODE_289_length_4509_cov_1.876515,bin_3
NODE_290_length_4504_cov_1.644190,bin_3
NODE_291_length_4491_cov_1.987601,bin_3
NODE_292_length_4486_cov_2.052810,bin_3
NODE_293_length_4471_cov_1.561141,bin_3
NODE_294_length_4471_cov_1.053895,bin_3
NODE_296_length_4421_cov_1.399908,bin_3
NODE_297_length_4418_cov_1.532661,bin_3
NODE_298_length_4408_cov_2.393981,bin_3
NODE_299_length_4401_cov_1.510584,bin_3
NODE_300_length_4363_cov_1.654596,bin_3
NODE_301_length_4340_cov_1.492182,bin_3
NODE_303_length_4317_cov_3.002346,bin_3
NODE_304_length_4310_cov_1.832902,bin_3
NODE_305_length_4293_cov_1.596980,bin_3
NODE_306_length_4289_cov_1.410250,bin_3
NODE_307_length_4287_cov_2.020321,bin_3
NODE_308_length_4273_cov_1.475581,bin_3
NODE_310_length_4245_cov_1.606444,bin_3
NODE_311_length_4235_cov_1.837321,bin_3
NODE_313_length_4222_cov_1.229662,bin_3
NODE_314_length_4221_cov_1.627460,bin_3
NODE_315_length_4213_cov_1.713805,bin_3
NODE_318_length_4130_cov_1.786503,bin_3
NODE_320_length_4116_cov_1.558976,bin_3
NODE_321_length_4112_cov_1.277545,bin_3
NODE_322_length_4107_cov_1.724334,bin_3
NODE_324_length_4045_cov_1.535840,bin_3
NODE_326_length_4039_cov_1.772088,bin_3
NODE_327_length_3998_cov_1.641136,bin_3
NODE_328_length_3986_cov_2.087764,bin_3
NODE_329_length_3984_cov_1.460932,bin_3
NODE_330_length_3962_cov_1.320706,bin_3
NODE_331_length_3960_cov_1.556978,bin_3
NODE_332_length_3959_cov_1.242828,bin_3
NODE_333_length_3945_cov_1.652699,bin_3
NODE_334_length_3941_cov_1.593155,bin_3
NODE_335_length_3929_cov_1.231027,bin_3
NODE_336_length_3892_cov_1.979932,bin_3
NODE_337_length_3879_cov_1.148274,bin_3
NODE_338_length_3874_cov_1.549620,bin_3
NODE_339_length_3857_cov_1.346660,bin_3
NODE_340_length_3845_cov_1.404485,bin_3
NODE_341_length_3840_cov_2.130251,bin_3
NODE_345_length_3802_cov_1.586603,bin_3
NODE_347_length_3758_cov_1.897381,bin_3
NODE_348_length_3752_cov_1.669732,bin_3
NODE_349_length_3740_cov_1.523202,bin_3
NODE_351_length_3736_cov_1.332247,bin_3
NODE_352_length_3722_cov_1.185438,bin_3
NODE_353_length_3715_cov_1.621038,bin_3
NODE_354_length_3683_cov_1.337927,bin_3
NODE_356_length_3675_cov_1.153039,bin_3
NODE_357_length_3655_cov_2.191389,bin_3
NODE_358_length_3643_cov_1.592809,bin_3
NODE_361_length_3605_cov_1.654366,bin_3
NODE_362_length_3587_cov_2.247452,bin_3
NODE_363_length_3574_cov_1.568627,bin_3
NODE_365_length_3555_cov_1.800286,bin_3
NODE_366_length_3545_cov_1.581089,bin_3
NODE_368_length_3531_cov_1.216628,bin_3
NODE_369_length_3529_cov_1.314623,bin_3
NODE_371_length_3503_cov_1.888631,bin_3
NODE_372_length_3483_cov_1.771295,bin_3
NODE_373_length_3470_cov_1.309517,bin_3
NODE_374_length_3469_cov_2.459871,bin_3
NODE_375_length_3468_cov_1.556988,bin_3
NODE_376_length_3465_cov_1.874780,bin_3
NODE_377_length_3448_cov_1.671382,bin_3
NODE_378_length_3448_cov_1.297082,bin_3
NODE_379_length_3439_cov_1.739362,bin_3
NODE_381_length_3432_cov_1.887770,bin_3
NODE_382_length_3412_cov_1.629729,bin_3
NODE_386_length_3393_cov_1.787897,bin_3
NODE_387_length_3393_cov_1.343319,bin_3
NODE_389_length_3362_cov_1.557605,bin_3
NODE_390_length_3362_cov_1.336559,bin_3
NODE_391_length_3344_cov_1.313469,bin_3
NODE_392_length_3342_cov_1.842409,bin_3
NODE_393_length_3341_cov_1.603469,bin_3
NODE_394_length_3338_cov_2.016144,bin_3
NODE_395_length_3333_cov_1.120195,bin_3
NODE_396_length_3298_cov_1.559975,bin_3
NODE_397_length_3286_cov_1.826060,bin_3
NODE_398_length_3281_cov_1.433354,bin_3
NODE_400_length_3268_cov_1.445067,bin_3
NODE_401_length_3258_cov_1.377771,bin_3
NODE_403_length_3230_cov_2.394331,bin_3
NODE_404_length_3228_cov_1.595020,bin_3
NODE_405_length_3210_cov_1.199049,bin_3
NODE_406_length_3209_cov_1.900444,bin_3
NODE_407_length_3204_cov_1.704668,bin_3
NODE_408_length_3199_cov_1.119275,bin_3
NODE_409_length_3187_cov_1.630587,bin_3
NODE_410_length_3186_cov_1.391249,bin_3
NODE_412_length_3177_cov_1.932095,bin_3
NODE_414_length_3169_cov_1.749197,bin_3
NODE_415_length_3166_cov_2.502411,bin_3
NODE_416_length_3157_cov_1.716634,bin_3
NODE_417_length_3153_cov_2.056165,bin_3
NODE_420_length_3143_cov_1.402202,bin_3
NODE_422_length_3134_cov_3.120169,bin_3
NODE_423_length_3119_cov_1.629569,bin_3
NODE_424_length_3116_cov_1.415224,bin_3
NODE_425_length_3114_cov_1.716901,bin_3
