NODE_1_length_2086696_cov_76.802883,bin_0
NODE_66_length_55241_cov_67.415903,bin_0
NODE_62_length_59674_cov_53.474278,bin_0
NODE_102_length_15461_cov_60.807478,bin_0
NODE_113_length_6660_cov_73.761696,bin_0
NODE_136_length_1692_cov_159.904093,bin_0
NODE_19_length_269698_cov_123.329213,bin_1
NODE_38_length_132867_cov_119.333328,bin_1
NODE_67_length_54996_cov_124.589032,bin_1
NODE_21_length_268491_cov_126.110801,bin_1
NODE_56_length_76219_cov_128.174899,bin_1
NODE_71_length_47733_cov_137.867234,bin_1
NODE_42_length_117595_cov_126.938429,bin_1
NODE_87_length_32326_cov_126.476310,bin_1
NODE_64_length_57624_cov_112.404263,bin_1
NODE_26_length_204651_cov_137.828530,bin_1
NODE_39_length_132556_cov_139.743828,bin_1
NODE_49_length_102129_cov_109.340400,bin_1
NODE_37_length_140998_cov_109.088440,bin_1
NODE_93_length_29277_cov_130.911129,bin_1
NODE_68_length_54855_cov_119.630383,bin_1
NODE_77_length_42482_cov_126.984137,bin_1
NODE_89_length_31581_cov_128.600362,bin_1
NODE_92_length_29351_cov_114.421525,bin_1
NODE_69_length_53786_cov_111.009901,bin_1
NODE_35_length_148124_cov_135.814695,bin_1
NODE_43_length_112343_cov_133.389374,bin_1
NODE_53_length_83979_cov_137.124124,bin_1
NODE_90_length_30843_cov_114.709367,bin_1
NODE_50_length_88325_cov_138.392274,bin_1
NODE_80_length_40868_cov_124.105187,bin_1
NODE_29_length_185116_cov_104.470477,bin_1
NODE_31_length_179090_cov_106.856380,bin_1
NODE_32_length_178214_cov_113.145000,bin_1
NODE_41_length_121778_cov_110.988137,bin_1
NODE_44_length_107600_cov_107.925966,bin_1
NODE_45_length_105625_cov_106.642171,bin_1
NODE_47_length_102484_cov_106.202677,bin_1
NODE_48_length_102149_cov_138.306453,bin_1
NODE_51_length_87015_cov_106.805244,bin_1
NODE_55_length_78604_cov_148.698583,bin_1
NODE_57_length_69302_cov_105.139385,bin_1
NODE_59_length_67330_cov_131.589907,bin_1
NODE_61_length_63451_cov_102.674632,bin_1
NODE_63_length_57777_cov_96.919719,bin_1
NODE_65_length_56613_cov_102.724177,bin_1
NODE_73_length_43804_cov_103.111454,bin_1
NODE_76_length_42727_cov_117.387186,bin_1
NODE_79_length_41279_cov_79.620270,bin_1
NODE_81_length_40160_cov_106.529161,bin_1
NODE_82_length_35263_cov_136.968615,bin_1
NODE_83_length_35183_cov_112.495929,bin_1
NODE_85_length_34110_cov_132.219733,bin_1
NODE_86_length_32928_cov_105.185411,bin_1
NODE_94_length_29014_cov_510.825028,bin_1
NODE_96_length_26744_cov_116.970100,bin_1
NODE_97_length_25235_cov_143.238403,bin_1
NODE_99_length_23382_cov_107.810992,bin_1
NODE_101_length_16809_cov_167.348633,bin_1
NODE_104_length_14396_cov_105.939962,bin_1
NODE_105_length_14362_cov_74.115887,bin_1
NODE_106_length_11134_cov_87.820652,bin_1
NODE_107_length_10811_cov_125.558944,bin_1
NODE_108_length_9223_cov_103.960406,bin_1
NODE_109_length_8198_cov_150.089034,bin_1
NODE_110_length_8086_cov_120.915577,bin_1
NODE_112_length_7812_cov_136.834988,bin_1
NODE_115_length_6042_cov_139.990145,bin_1
NODE_116_length_5696_cov_430.674880,bin_1
NODE_122_length_4122_cov_148.011065,bin_1
NODE_123_length_3778_cov_93.235294,bin_1
NODE_125_length_3667_cov_325.807586,bin_1
NODE_126_length_3182_cov_412.314359,bin_1
NODE_127_length_3171_cov_109.979782,bin_1
NODE_128_length_3141_cov_631.309786,bin_1
NODE_133_length_2303_cov_111.995996,bin_1
NODE_135_length_1907_cov_140.471922,bin_1
NODE_137_length_1627_cov_403.328244,bin_1
NODE_139_length_1493_cov_644.515299,bin_1
NODE_142_length_1345_cov_399.973643,bin_1
NODE_143_length_1255_cov_481.099167,bin_1
NODE_145_length_1229_cov_297.142249,bin_1
NODE_146_length_1178_cov_1373.389136,bin_1
NODE_147_length_1163_cov_131.897112,bin_1
NODE_149_length_1031_cov_170.069672,bin_1
NODE_52_length_86407_cov_88.647165,bin_1
NODE_7_length_447757_cov_204.296764,bin_3
NODE_22_length_257053_cov_202.124662,bin_3
NODE_40_length_125107_cov_217.801019,bin_3
NODE_16_length_320081_cov_195.973318,bin_3
NODE_11_length_389013_cov_189.169617,bin_3
NODE_28_length_188879_cov_189.535658,bin_3
NODE_91_length_30357_cov_214.152630,bin_3
NODE_33_length_175450_cov_187.471690,bin_3
NODE_46_length_103684_cov_200.449469,bin_3
NODE_72_length_46768_cov_215.010982,bin_3
NODE_30_length_183671_cov_211.174032,bin_3
NODE_20_length_268827_cov_223.564858,bin_3
NODE_88_length_31789_cov_93.776517,bin_3
NODE_103_length_15419_cov_619.112731,bin_3
NODE_117_length_5687_cov_246.115234,bin_3
NODE_118_length_5498_cov_292.430277,bin_3
NODE_120_length_4532_cov_1428.649989,bin_3
NODE_130_length_2854_cov_1597.293676,bin_3
NODE_132_length_2596_cov_341.216450,bin_3
NODE_134_length_2219_cov_286.564233,bin_3
NODE_141_length_1379_cov_1437.719033,bin_3
NODE_144_length_1255_cov_275.635000,bin_3
NODE_12_length_369599_cov_293.415423,bin_4
NODE_3_length_958637_cov_286.203019,bin_4
NODE_4_length_583319_cov_523.650700,bin_4
NODE_8_length_446480_cov_378.478611,bin_4
NODE_18_length_273772_cov_372.690063,bin_4
NODE_74_length_43740_cov_466.256770,bin_4
NODE_34_length_173536_cov_161.388832,bin_5
NODE_10_length_394350_cov_159.212638,bin_5
NODE_9_length_400827_cov_166.194133,bin_5
NODE_6_length_453250_cov_165.245993,bin_5
NODE_27_length_204459_cov_169.704233,bin_5
NODE_60_length_65668_cov_162.250118,bin_5
NODE_78_length_41594_cov_153.915790,bin_5
NODE_14_length_341015_cov_170.922413,bin_5
NODE_36_length_145236_cov_152.343172,bin_5
NODE_15_length_338304_cov_174.734607,bin_5
NODE_23_length_241135_cov_146.061175,bin_5
NODE_54_length_81823_cov_147.756665,bin_5
NODE_13_length_345964_cov_144.676502,bin_5
NODE_24_length_233610_cov_131.305590,bin_5
NODE_25_length_218990_cov_138.053838,bin_5
NODE_58_length_68627_cov_130.435513,bin_5
NODE_70_length_47795_cov_155.095329,bin_5
NODE_75_length_43298_cov_167.128460,bin_5
NODE_84_length_35106_cov_142.408890,bin_5
NODE_95_length_27633_cov_148.790993,bin_5
NODE_100_length_19727_cov_129.636743,bin_5
NODE_114_length_6513_cov_207.282595,bin_5
NODE_124_length_3727_cov_322.388344,bin_5
NODE_129_length_3141_cov_300.832145,bin_5
NODE_131_length_2682_cov_126.204035,bin_5
NODE_140_length_1468_cov_446.840764,bin_5
